,Id,category,identifier
966,966,Ligand,SHBG
967,967,Ligand,DSCAM
968,968,Ligand,PTPN6
969,969,Ligand,C1QTNF5
970,970,Ligand,HSPA8
971,971,Ligand,SHANK2
972,972,Ligand,LGALS8
973,973,Ligand,CALML3
974,974,Ligand,RIMS1
975,975,Ligand,KLK3
976,976,Ligand,F12
977,977,Ligand,CLEC3A
978,978,Ligand,CCN6
979,979,Ligand,CRISP3
980,980,Ligand,HSPA1A
981,981,Ligand,CUBN
982,982,Ligand,PTPN11
983,983,Ligand,SPINT1
984,984,Ligand,NUCB2
985,985,Ligand,CRISP2
986,986,Ligand,PDX1
987,987,Ligand,PIGA
988,988,Ligand,GSTO1
989,989,Ligand,ADA
990,990,Ligand,CEACAM16
991,991,Ligand,SPTBN2
992,992,Ligand,APOC1
993,993,Ligand,FGF12
994,994,Ligand,ENTPD1
995,995,Ligand,TPSAB1
996,996,Ligand,PDAP1
997,997,Ligand,SERPINA7
998,998,Ligand,LRP1B
999,999,Ligand,IL12B
1000,1000,Ligand,PSG9
1001,1001,Ligand,MXRA5
1002,1002,Ligand,PAM
1003,1003,Ligand,PSG4
1004,1004,Ligand,HAPLN1
1005,1005,Ligand,ADO
1006,1006,Ligand,FSTL5
1007,1007,Ligand,APOO
1008,1008,Ligand,IGSF10
1009,1009,Ligand,BTN1A1
1010,1010,Ligand,CNMD
1011,1011,Ligand,WFIKKN2
1012,1012,Ligand,NR0B2
1013,1013,Ligand,SPARC
1014,1014,Ligand,SLC6A8
1015,1015,Ligand,F11
1016,1016,Ligand,PSG6
1017,1017,Ligand,IL11RA
1018,1018,Ligand,IMPG2
1019,1019,Ligand,IGFBPL1
1020,1020,Ligand,RARRES1
1021,1021,Ligand,BPI
1022,1022,Ligand,IGSF1
1023,1023,Ligand,FRS3
1024,1024,Ligand,SOCS2
1025,1025,Ligand,PI16
1026,1026,Ligand,PSG5
1027,1027,Ligand,PSG7
1028,1028,Ligand,ETV5
1029,1029,Ligand,SCEL
1030,1030,Ligand,SNX14
1031,1031,Ligand,IGFBP7
1032,1032,Ligand,TPSB2
1033,1033,Ligand,TREML4
1034,1034,Ligand,SCUBE2
1035,1035,Ligand,DBP
1036,1036,Ligand,MAML2
1037,1037,Receptor,PTPRC
1038,1038,Receptor,MET
1039,1039,Receptor,CD44
1040,1040,Receptor,LRP1
1041,1041,Receptor,CD47
1042,1042,Receptor,PTPRK
1043,1043,Receptor,COLEC12
1044,1044,Receptor,HAVCR2
1045,1045,Receptor,MRC2
1046,1046,Receptor,NOTCH1
1047,1047,Receptor,NOTCH2
1048,1048,Receptor,NOTCH4
1049,1049,Receptor,NOTCH3
1050,1050,Receptor,SELL
1051,1051,Receptor,ERBB2_ERBB3
1052,1052,Receptor,ERBB2_ERBB4
1053,1053,Receptor,RTN4R
1054,1054,Receptor,TSPAN15
1055,1055,Receptor,TSPAN12
1056,1056,Receptor,IL6R
1057,1057,Receptor,EPHA3
1058,1058,Receptor,AXL
1059,1059,Receptor,NRCAM
1060,1060,Receptor,TSPAN17
1061,1061,Receptor,TSPAN10
1062,1062,Receptor,TREM2
1063,1063,Receptor,TNFRSF11B
1064,1064,Receptor,LGR4
1065,1065,Receptor,TNFRSF11A
1066,1066,Receptor,EGFR_ERBB2
1067,1067,Receptor,ERBB3
1068,1068,Receptor,ITGB1
1069,1069,Receptor,ITGA9
1070,1070,Receptor,TNFRSF8
1071,1071,Receptor,CD163
1072,1072,Receptor,TNFRSF25
1073,1073,Receptor,TNFRSF12A
1074,1074,Receptor,TNFRSF6B
1075,1075,Receptor,LTBR
1076,1076,Receptor,TNFRSF14
1077,1077,Receptor,ITGB3
1078,1078,Receptor,ITGA5
1079,1079,Receptor,ITGA4
1080,1080,Receptor,CD28
1081,1081,Receptor,CTLA4
1082,1082,Receptor,ICOS
1083,1083,Receptor,ITGA1_ITGB1
1084,1084,Receptor,PLXNC1
1085,1085,Receptor,TNFRSF13B
1086,1086,Receptor,TNFRSF1A
1087,1087,Receptor,FAS
1088,1088,Receptor,SDC2
1089,1089,Receptor,TNFRSF17
1090,1090,Receptor,CNTN1_CNTNAP1
1091,1091,Receptor,PTPRD
1092,1092,Receptor,PTPRS
1093,1093,Receptor,ERBB4
1094,1094,Receptor,FFAR2
1095,1095,Receptor,TNFRSF21
1096,1096,Receptor,TNFRSF1B
1097,1097,Receptor,FLT4
1098,1098,Receptor,SEMA4C
1099,1099,Receptor,VSIR
1100,1100,Receptor,CELSR2
1101,1101,Receptor,CD8B2
1102,1102,Receptor,LILRA1
1103,1103,Receptor,CD8A
1104,1104,Receptor,CD3D
1105,1105,Receptor,CD3G
1106,1106,Receptor,CD8B
1107,1107,Receptor,KIR2DL3
1108,1108,Receptor,KIR3DL1
1109,1109,Receptor,KIR3DL2
1110,1110,Receptor,KLRD1
1111,1111,Receptor,LILRB2
1112,1112,Receptor,LILRB1
1113,1113,Receptor,CD4
1114,1114,Receptor,LAG3
1115,1115,Receptor,FPR2_FPR3
1116,1116,Receptor,EGFR
1117,1117,Receptor,ADRA2A
1118,1118,Receptor,FPR1
1119,1119,Receptor,MTNR1A
1120,1120,Receptor,GRM7
1121,1121,Receptor,ITGAV_ITGB3
1122,1122,Receptor,ITGAM_ITGB2
1123,1123,Receptor,ITGAX_ITGB2
1124,1124,Receptor,ERBB2
1125,1125,Receptor,KIR2DL1
1126,1126,Receptor,APLP2
1127,1127,Receptor,LRP6
1128,1128,Receptor,CD74
1129,1129,Receptor,NGFR
1130,1130,Receptor,RPSA
1131,1131,Receptor,FPR2
1132,1132,Receptor,GPC1
1133,1133,Receptor,PTGER2
1134,1134,Receptor,DCC
1135,1135,Receptor,APLP1
1136,1136,Receptor,VLDLR
1137,1137,Receptor,AGER
1138,1138,Receptor,LRP10
1139,1139,Receptor,NCSTN
1140,1140,Receptor,THY1
1141,1141,Receptor,CD226
1142,1142,Receptor,ITGAL_ITGB2
1143,1143,Receptor,IL2RA
1144,1144,Receptor,MUC1
1145,1145,Receptor,SPN
1146,1146,Receptor,IL2RG
1147,1147,Receptor,CD8A_CD8B
1148,1148,Receptor,CR2
1149,1149,Receptor,TLR2
1150,1150,Receptor,ROBO4
1151,1151,Receptor,ITGA2B_ITGB3
1152,1152,Receptor,ITGA3_ITGB1
1153,1153,Receptor,LRP5
1154,1154,Receptor,CD36
1155,1155,Receptor,SDC1
1156,1156,Receptor,ITGA6
1157,1157,Receptor,PTPRJ
1158,1158,Receptor,SCARB1
1159,1159,Receptor,CR1
1160,1160,Receptor,ADGRE5
1161,1161,Receptor,ADGRE2
1162,1162,Receptor,TLR4
1163,1163,Receptor,ITGB2
1164,1164,Receptor,TLR1
1165,1165,Receptor,TLR9
1166,1166,Receptor,TLR6
1167,1167,Receptor,TFRC
1168,1168,Receptor,CD2
1169,1169,Receptor,CD244
1170,1170,Receptor,SIRPA
1171,1171,Receptor,CELSR3
1172,1172,Receptor,KIR2DL2
1173,1173,Receptor,KIR2DS4
1174,1174,Receptor,KIR2DS1
1175,1175,Receptor,LILRA3
1176,1176,Receptor,KIR3DL3
1177,1177,Receptor,ACVR1B_TGFBR2
1178,1178,Receptor,TGFBR1_TGFBR2
1179,1179,Receptor,ACVR1_TGFBR1_TGFBR2
1180,1180,Receptor,ACVR1_TGFBR2
1181,1181,Receptor,ACVR1C_TGFBR2
1182,1182,Receptor,ITGB5
1183,1183,Receptor,ITGB6
1184,1184,Receptor,ACVRL1
1185,1185,Receptor,TGFBR3
1186,1186,Receptor,CD80
1187,1187,Receptor,CD86
1188,1188,Receptor,BDKRB2
1189,1189,Receptor,AGTR2
1190,1190,Receptor,ITGA2_ITGB1
1191,1191,Receptor,ITGAE_ITGB7
1192,1192,Receptor,IGF1R
1193,1193,Receptor,PTPRF
1194,1194,Receptor,CDH2
1195,1195,Receptor,PTPRM
1196,1196,Receptor,KLRG1
1197,1197,Receptor,ACVR2A
1198,1198,Receptor,ACVR1B
1199,1199,Receptor,ACVR2B
1200,1200,Receptor,ACVR1C
1201,1201,Receptor,NCAM2
1202,1202,Receptor,FGFR1
1203,1203,Receptor,FGFR2
1204,1204,Receptor,PTPRZ1
1205,1205,Receptor,GFRA1
1206,1206,Receptor,ROBO3
1207,1207,Receptor,ROBO1
1208,1208,Receptor,KLRC1_KLRD1
1209,1209,Receptor,KLRC2_KLRD1
1210,1210,Receptor,KLRC3_KLRD1
1211,1211,Receptor,KLRK1
1212,1212,Receptor,PODXL
1213,1213,Receptor,MADCAM1
1214,1214,Receptor,CD81
1215,1215,Receptor,CD99L2
1216,1216,Receptor,PILRB
1217,1217,Receptor,PILRA
1218,1218,Receptor,ITGAV
1219,1219,Receptor,CD22
1220,1220,Receptor,SIGLEC1
1221,1221,Receptor,CEACAM1
1222,1222,Receptor,GLG1
1223,1223,Receptor,KLRC1
1224,1224,Receptor,KIR2DL4
1225,1225,Receptor,ITGAD_ITGB2
1226,1226,Receptor,ITGA4_ITGB1
1227,1227,Receptor,ITGA9_ITGB1
1228,1228,Receptor,ITGA4_ITGB7
1229,1229,Receptor,EPHB6
1230,1230,Receptor,EPHA1
1231,1231,Receptor,EPHA2
1232,1232,Receptor,EPHA8
1233,1233,Receptor,EPHA5
1234,1234,Receptor,EPHB1
1235,1235,Receptor,EPHA4
1236,1236,Receptor,EPHA7
1237,1237,Receptor,EPHA10
1238,1238,Receptor,EPHA6
1239,1239,Receptor,KIT
1240,1240,Receptor,EPOR
1241,1241,Receptor,MPZL1
1242,1242,Receptor,SELP
1243,1243,Receptor,ITGA5_ITGB1
1244,1244,Receptor,CD40
1245,1245,Receptor,KIR3DS1
1246,1246,Receptor,EPHB2
1247,1247,Receptor,CNTN1
1248,1248,Receptor,ITGAL
1249,1249,Receptor,CLEC4M
1250,1250,Receptor,PVR
1251,1251,Receptor,NECTIN1
1252,1252,Receptor,CD200R1L
1253,1253,Receptor,CD200R1
1254,1254,Receptor,HLA-DPA1
1255,1255,Receptor,TNFRSF9
1256,1256,Receptor,IL13RA2
1257,1257,Receptor,ADGRG5
1258,1258,Receptor,ACVR2A_BMPR1B
1259,1259,Receptor,ACVR2B_BMPR1B
1260,1260,Receptor,BMPR1B_BMPR2
1261,1261,Receptor,ACVR2A_BMPR1A
1262,1262,Receptor,ACVR2B_BMPR1A
1263,1263,Receptor,BMPR1A_BMPR2
1264,1264,Receptor,ROR2
1265,1265,Receptor,ACVR1
1266,1266,Receptor,NCR3
1267,1267,Receptor,TNFRSF10B
1268,1268,Receptor,FLT3
1269,1269,Receptor,TNFRSF10A
1270,1270,Receptor,TNFRSF10D
1271,1271,Receptor,PECAM1
1272,1272,Receptor,GRM5
1273,1273,Receptor,EPHB3
1274,1274,Receptor,EPHB4
1275,1275,Receptor,GRM1
1276,1276,Receptor,ITGAV_ITGB1
1277,1277,Receptor,NLGN1
1278,1278,Receptor,NLGN2
1279,1279,Receptor,NLGN3
1280,1280,Receptor,CD1A
1281,1281,Receptor,CD247
1282,1282,Receptor,KLRC2
1283,1283,Receptor,JAML
1284,1284,Receptor,CD46
1285,1285,Receptor,RHBDF2
1286,1286,Receptor,NRP1
1287,1287,Receptor,ADGRL1
1288,1288,Receptor,HLA-DPB1
1289,1289,Receptor,LSR
1290,1290,Receptor,NETO2
1291,1291,Receptor,DSC3
1292,1292,Receptor,DSG3
1293,1293,Receptor,DSG4
1294,1294,Receptor,SIRPG
1295,1295,Receptor,LILRA4
1296,1296,Receptor,ITGA3
1297,1297,Receptor,PLXNA3
1298,1298,Receptor,PLXNA1
1299,1299,Receptor,PLXNB3
1300,1300,Receptor,CHL1
1301,1301,Receptor,CD6
1302,1302,Receptor,DSC1
1303,1303,Receptor,SIGLEC5
1304,1304,Receptor,ITGAM
1305,1305,Receptor,ITGA2B
1306,1306,Receptor,CD96
1307,1307,Receptor,NECTIN4
1308,1308,Receptor,HCST_KLRK1
1309,1309,Receptor,NECTIN2
1310,1310,Receptor,ITGA10_ITGB1
1311,1311,Receptor,ITGA11_ITGB1
1312,1312,Receptor,CD79A
1313,1313,Receptor,CLEC1B
1314,1314,Receptor,CXADR
1315,1315,Receptor,PTPRG
1316,1316,Receptor,NRXN1
1317,1317,Receptor,NRXN3
1318,1318,Receptor,NRXN2
1319,1319,Receptor,PLXNA1_TREM2_TYROBP
1320,1320,Receptor,KDR_PLXNA1
1321,1321,Receptor,LAIR1
1322,1322,Receptor,CD200
1323,1323,Receptor,CD7
1324,1324,Receptor,TIGIT
1325,1325,Receptor,EDA2R
1326,1326,Receptor,EDAR
1327,1327,Receptor,PLXNB2
1328,1328,Receptor,PLXNB1
1329,1329,Receptor,CD300LB
1330,1330,Receptor,HAVCR1
1331,1331,Receptor,ITGB7
1332,1332,Receptor,PDCD1
1333,1333,Receptor,PLXNA2
1334,1334,Receptor,PLXNA4
1335,1335,Receptor,NRP1_PLXNA2
1336,1336,Receptor,NRP1_PLXNA3
1337,1337,Receptor,NRP1_PLXNA4
1338,1338,Receptor,NRP1_PLXNA1
1339,1339,Receptor,PLXND1
1340,1340,Receptor,DCBLD2
1341,1341,Receptor,PDGFRB
1342,1342,Receptor,PDGFRA
1343,1343,Receptor,FLT1
1344,1344,Receptor,KDR
1345,1345,Receptor,KLRB1
1346,1346,Receptor,PDPN
1347,1347,Receptor,CCR4
1348,1348,Receptor,TMIGD2
1349,1349,Receptor,TNFRSF18
1350,1350,Receptor,TNFRSF13C
1351,1351,Receptor,ITGAV_ITGB8
1352,1352,Receptor,GP6
1353,1353,Receptor,ITGA8_ITGB1
1354,1354,Receptor,MUSK
1355,1355,Receptor,LRP4
1356,1356,Receptor,LRP2
1357,1357,Receptor,DAG1
1358,1358,Receptor,ITGA6_ITGB1
1359,1359,Receptor,ITGA7_ITGB1
1360,1360,Receptor,ITGA6_ITGB4
1361,1361,Receptor,BCAM
1362,1362,Receptor,DDR1
1363,1363,Receptor,DDR2
1364,1364,Receptor,CD93
1365,1365,Receptor,ITGAV_ITGB6
1366,1366,Receptor,TSHR
1367,1367,Receptor,ITGA2
1368,1368,Receptor,C5AR1
1369,1369,Receptor,PLAUR
1370,1370,Receptor,IL17RC
1371,1371,Receptor,ITGAV_ITGB5
1372,1372,Receptor,GP1BA_GP1BB
1373,1373,Receptor,SCARA5
1374,1374,Receptor,STAB2
1375,1375,Receptor,ITGA1
1376,1376,Receptor,PTPRB
1377,1377,Receptor,ITGA7
1378,1378,Receptor,LRP8
1379,1379,Receptor,CNTFR_IL6ST
1380,1380,Receptor,FCGR3B
1381,1381,Receptor,FCGR2B
1382,1382,Receptor,ACVR1B_ACVR2A
1383,1383,Receptor,ACVR1_ACVR2A
1384,1384,Receptor,ACVR1C_ACVR2A
1385,1385,Receptor,ACVR1B_ACVR2B
1386,1386,Receptor,ACVR1_ACVR2B
1387,1387,Receptor,ACVR1C_ACVR2B
1388,1388,Receptor,CSF1R
1389,1389,Receptor,IL12RB1_IL12RB2
1390,1390,Receptor,IL12RB2_IL6ST
1391,1391,Receptor,IL12RB2_IL27RA
1392,1392,Receptor,IL12RB1_IL23R
1393,1393,Receptor,IL27RA_IL6ST
1394,1394,Receptor,IL17RA_IL17RC
1395,1395,Receptor,IL10RB
1396,1396,Receptor,IFNLR1
1397,1397,Receptor,CCR2
1398,1398,Receptor,CCR3
1399,1399,Receptor,SSTR1
1400,1400,Receptor,SSTR2
1401,1401,Receptor,SSTR4
1402,1402,Receptor,SSTR3
1403,1403,Receptor,SSTR5
1404,1404,Receptor,GHSR
1405,1405,Receptor,MRGPRX2
1406,1406,Receptor,SDC3
1407,1407,Receptor,MC4R
1408,1408,Receptor,MC5R
1409,1409,Receptor,MC3R
1410,1410,Receptor,CCR7
1411,1411,Receptor,CCR10
1412,1412,Receptor,CXCR3
1413,1413,Receptor,ACKR4
1414,1414,Receptor,CDON
1415,1415,Receptor,NEO1
1416,1416,Receptor,FZD9_LRP5
1417,1417,Receptor,FZD9_LRP6
1418,1418,Receptor,FZD6_LRP5
1419,1419,Receptor,FZD6_LRP6
1420,1420,Receptor,FZD7_LRP5
1421,1421,Receptor,FZD7_LRP6
1422,1422,Receptor,FZD5_LRP5
1423,1423,Receptor,FZD2_LRP5
1424,1424,Receptor,FZD8_LRP5
1425,1425,Receptor,FZD3_LRP5
1426,1426,Receptor,FZD4_LRP5
1427,1427,Receptor,FZD10_LRP5
1428,1428,Receptor,FZD1_LRP5
1429,1429,Receptor,FZD5_LRP6
1430,1430,Receptor,FZD2_LRP6
1431,1431,Receptor,FZD8_LRP6
1432,1432,Receptor,FZD3_LRP6
1433,1433,Receptor,FZD4_LRP6
1434,1434,Receptor,FZD10_LRP6
1435,1435,Receptor,FZD1_LRP6
1436,1436,Receptor,RECK
1437,1437,Receptor,LDLR
1438,1438,Receptor,ACKR3
1439,1439,Receptor,CCR5
1440,1440,Receptor,ACKR1
1441,1441,Receptor,ACVR2A_TGFBR1
1442,1442,Receptor,ACVR2B_TGFBR1
1443,1443,Receptor,TIE1
1444,1444,Receptor,TEK
1445,1445,Receptor,NPFFR1
1446,1446,Receptor,NPFFR2
1447,1447,Receptor,NTRK1
1448,1448,Receptor,CCR6
1449,1449,Receptor,CCR9
1450,1450,Receptor,CCR1
1451,1451,Receptor,CCR8
1452,1452,Receptor,HRH4
1453,1453,Receptor,FGFRL1
1454,1454,Receptor,FGFR4
1455,1455,Receptor,FGFR3
1456,1456,Receptor,PTCH1_SMO
1457,1457,Receptor,PTCH2_SMO
1458,1458,Receptor,BOC
1459,1459,Receptor,HCRTR1
1460,1460,Receptor,HCRTR2
1461,1461,Receptor,LILRB3
1462,1462,Receptor,CD5
1463,1463,Receptor,FLT4_KDR
1464,1464,Receptor,NRP2
1465,1465,Receptor,CXCR5
1466,1466,Receptor,ACVR1B_BMPR2
1467,1467,Receptor,BMPR2_TGFBR1
1468,1468,Receptor,BMPR1B
1469,1469,Receptor,BMPR1A
1470,1470,Receptor,GFRA4_RET
1471,1471,Receptor,GFRA2
1472,1472,Receptor,ROBO2
1473,1473,Receptor,FLRT3
1474,1474,Receptor,TREM1
1475,1475,Receptor,APP
1476,1476,Receptor,KREMEN2
1477,1477,Receptor,KREMEN1
1478,1478,Receptor,NRP2_PLXNA2
1479,1479,Receptor,NRP2_PLXNA3
1480,1480,Receptor,NRP2_PLXNA4
1481,1481,Receptor,NRP2_PLXNA1
1482,1482,Receptor,BMPR2
1483,1483,Receptor,ANTXR1
1484,1484,Receptor,ACVR2A_ACVRL1
1485,1485,Receptor,ACVR2B_ACVRL1
1486,1486,Receptor,ACVRL1_BMPR2
1487,1487,Receptor,GPR152
1488,1488,Receptor,UTS2R
1489,1489,Receptor,UNC5C
1490,1490,Receptor,ADORA2B
1491,1491,Receptor,MCAM
1492,1492,Receptor,UNC5D
1493,1493,Receptor,UNC5A
1494,1494,Receptor,UNC5B
1495,1495,Receptor,CXCR4
1496,1496,Receptor,KLB
1497,1497,Receptor,IL1RAP_IL1RL1
1498,1498,Receptor,ADAM23
1499,1499,Receptor,FZD9
1500,1500,Receptor,FZD6
1501,1501,Receptor,FZD7
1502,1502,Receptor,FZD5
1503,1503,Receptor,FZD2
1504,1504,Receptor,FZD8
1505,1505,Receptor,FZD3
1506,1506,Receptor,FZD4
1507,1507,Receptor,FZD10
1508,1508,Receptor,ASGR1
1509,1509,Receptor,ASGR2
1510,1510,Receptor,F2RL2
1511,1511,Receptor,IGF2R
1512,1512,Receptor,F3
1513,1513,Receptor,F2R
1514,1514,Receptor,F2RL1
1515,1515,Receptor,PARD3
1516,1516,Receptor,F2RL3
1517,1517,Receptor,MAS1
1518,1518,Receptor,AGTR1
1519,1519,Receptor,GP1BA
1520,1520,Receptor,BDKRB1
1521,1521,Receptor,GPR135
1522,1522,Receptor,RXFP4
1523,1523,Receptor,PDGFRA_PDGFRB
1524,1524,Receptor,S1PR1
1525,1525,Receptor,ADGRV1
1526,1526,Receptor,ADRB2
1527,1527,Receptor,FSHR
1528,1528,Receptor,ITGB8
1529,1529,Receptor,VASN
1530,1530,Receptor,SORCS2
1531,1531,Receptor,NPR1
1532,1532,Receptor,NPR3
1533,1533,Receptor,NPR2
1534,1534,Receptor,AVPR2
1535,1535,Receptor,OXTR
1536,1536,Receptor,AVPR1A
1537,1537,Receptor,AVPR1B
1538,1538,Receptor,RAMP2
1539,1539,Receptor,RAMP3
1540,1540,Receptor,ADRB3
1541,1541,Receptor,VIPR1
1542,1542,Receptor,ADCYAP1R1
1543,1543,Receptor,PTH1R
1544,1544,Receptor,GPR20
1545,1545,Receptor,GPR84
1546,1546,Receptor,OPRM1
1547,1547,Receptor,OPRK1
1548,1548,Receptor,OPRL1
1549,1549,Receptor,MC2R
1550,1550,Receptor,MC1R
1551,1551,Receptor,MRGPRX1
1552,1552,Receptor,OGFR
1553,1553,Receptor,LHCGR
1554,1554,Receptor,PRLR
1555,1555,Receptor,GHR
1556,1556,Receptor,TPO
1557,1557,Receptor,PTH2R
1558,1558,Receptor,GLP2R
1559,1559,Receptor,GLP1R
1560,1560,Receptor,GCGR
1561,1561,Receptor,GIPR
1562,1562,Receptor,RAMP1
1563,1563,Receptor,VIPR2
1564,1564,Receptor,SCTR
1565,1565,Receptor,GHRHR
1566,1566,Receptor,NPY1R
1567,1567,Receptor,NPY2R
1568,1568,Receptor,NPY4R
1569,1569,Receptor,NPY5R
1570,1570,Receptor,NPY6R
1571,1571,Receptor,GPR83
1572,1572,Receptor,PRLHR
1573,1573,Receptor,INSR
1574,1574,Receptor,CCKBR
1575,1575,Receptor,IFNAR1_IFNAR2
1576,1576,Receptor,IFNGR1_IFNGR2
1577,1577,Receptor,IL1R1_IL1RAP
1578,1578,Receptor,IL1R2_IL1RAP
1579,1579,Receptor,SIGIRR
1580,1580,Receptor,CXCR1
1581,1581,Receptor,CXCR2
1582,1582,Receptor,THBD
1583,1583,Receptor,PROCR
1584,1584,Receptor,TFR2
1585,1585,Receptor,AMHR2_BMPR1B
1586,1586,Receptor,AMHR2_BMPR1A
1587,1587,Receptor,ACVR1_AMHR2
1588,1588,Receptor,RXFP2
1589,1589,Receptor,RXFP1
1590,1590,Receptor,RXFP3
1591,1591,Receptor,OLR1
1592,1592,Receptor,CSF2RA_CSF2RB
1593,1593,Receptor,IL3RA
1594,1594,Receptor,CSF3R
1595,1595,Receptor,FCRL4
1596,1596,Receptor,RYK
1597,1597,Receptor,LEPR
1598,1598,Receptor,CD68
1599,1599,Receptor,IL2RG_IL4R
1600,1600,Receptor,IL13_IL13RA1_IL4R
1601,1601,Receptor,IL13RA1_IL4R
1602,1602,Receptor,IL13RA2_IL4R
1603,1603,Receptor,CD53
1604,1604,Receptor,CSF2RB_IL5RA
1605,1605,Receptor,CSPG4
1606,1606,Receptor,IL6R_IL6ST
1607,1607,Receptor,HRH1
1608,1608,Receptor,EDNRB
1609,1609,Receptor,EDNRA
1610,1610,Receptor,ADGRL4
1611,1611,Receptor,CCKAR
1612,1612,Receptor,CRHR1
1613,1613,Receptor,CRHR2
1614,1614,Receptor,CALCRL_RAMP1
1615,1615,Receptor,CALCRL_RAMP2
1616,1616,Receptor,CALCRL_RAMP3
1617,1617,Receptor,NMBR
1618,1618,Receptor,GRPR
1619,1619,Receptor,BRS3
1620,1620,Receptor,BAMBI
1621,1621,Receptor,LPAR4
1622,1622,Receptor,LPAR2
1623,1623,Receptor,LPAR3
1624,1624,Receptor,CSF2RB_IL3RA
1625,1625,Receptor,GPC4
1626,1626,Receptor,NPSR1
1627,1627,Receptor,APLNR
1628,1628,Receptor,CHRNA3
1629,1629,Receptor,CALCRL
1630,1630,Receptor,PTGER4
1631,1631,Receptor,NPTN
1632,1632,Receptor,SMO
1633,1633,Receptor,MLNR
1634,1634,Receptor,IL2RG_IL7R
1635,1635,Receptor,CNR2
1636,1636,Receptor,GPRC5D
1637,1637,Receptor,CCRL2
1638,1638,Receptor,GPR75
1639,1639,Receptor,IL6ST_LIFR
1640,1640,Receptor,IL6ST_OSMR
1641,1641,Receptor,CD44_CD74
1642,1642,Receptor,CD74_CXCR2
1643,1643,Receptor,CD74_CXCR4
1644,1644,Receptor,IL2RG_IL9R
1645,1645,Receptor,FLT1_KDR
1646,1646,Receptor,RET
1647,1647,Receptor,TYRO3
1648,1648,Receptor,SIGLEC9
1649,1649,Receptor,ACVR1_BMPR2
1650,1650,Receptor,IL1RL2
1651,1651,Receptor,XCR1
1652,1652,Receptor,CD320
1653,1653,Receptor,TACR2
1654,1654,Receptor,MERTK
1655,1655,Receptor,MCHR2
1656,1656,Receptor,MCHR1
1657,1657,Receptor,TRHR
1658,1658,Receptor,NTRK3
1659,1659,Receptor,NTRK2
1660,1660,Receptor,IL11RA_IL6ST
1661,1661,Receptor,ALK
1662,1662,Receptor,TSPAN1
1663,1663,Receptor,IL10RA_IL10RB
1664,1664,Receptor,PTPRR
1665,1665,Receptor,GALR2
1666,1666,Receptor,GALR3
1667,1667,Receptor,GALR1
1668,1668,Receptor,GPR151
1669,1669,Receptor,DRD4
1670,1670,Receptor,MST1R
1671,1671,Receptor,ACVR1B_ACVR2A_CFC1
1672,1672,Receptor,ACVR1C_ACVR2A_CFC1
1673,1673,Receptor,ACVR1B_ACVR2B_CFC1
1674,1674,Receptor,HTR4
1675,1675,Receptor,MPL
1676,1676,Receptor,SCARF1
1677,1677,Receptor,NCR1
1678,1678,Receptor,NTSR2
1679,1679,Receptor,NTSR1
1680,1680,Receptor,TMEM219
1681,1681,Receptor,GPR182
1682,1682,Receptor,PLXDC2
1683,1683,Receptor,GFRA2_RET
1684,1684,Receptor,GFRA1_RET
1685,1685,Receptor,IL15RA_IL2RB_IL2RG
1686,1686,Receptor,ROR1
1687,1687,Receptor,PTK7
1688,1688,Receptor,NMUR2
1689,1689,Receptor,NMUR1
1690,1690,Receptor,LYVE1
1691,1691,Receptor,MTNR1B
1692,1692,Receptor,P2RY6
1693,1693,Receptor,LGR5
1694,1694,Receptor,ATP6AP2
1695,1695,Receptor,APCDD1
1696,1696,Receptor,PROKR2
1697,1697,Receptor,PROKR1
1698,1698,Receptor,IL2RA_IL2RB_IL2RG
1699,1699,Receptor,IL2RB_IL2RG
1700,1700,Receptor,IL20RA_IL20RB_IL2RG
1701,1701,Receptor,CX3CR1
1702,1702,Receptor,P2RY14
1703,1703,Receptor,QRFPR
1704,1704,Receptor,GUCY2C
1705,1705,Receptor,FCGR2A
1706,1706,Receptor,CD33
1707,1707,Receptor,IL20RB_IL22RA1
1708,1708,Receptor,IL20RA_IL20RB
1709,1709,Receptor,IL18R1_IL18RAP
1710,1710,Receptor,IL18_IL18R1_IL18RAP
1711,1711,Receptor,IL1RAPL1
1712,1712,Receptor,GPC5
1713,1713,Receptor,KISS1R
1714,1714,Receptor,GPR42
1715,1715,Receptor,ADIPOR2
1716,1716,Receptor,ADIPOR1
1717,1717,Receptor,CLEC2D
1718,1718,Receptor,ITGB4
1719,1719,Receptor,CDH7
1720,1720,Receptor,LGR5_LRP5
1721,1721,Receptor,LGR4_LRP5
1722,1722,Receptor,LGR5_LRP6
1723,1723,Receptor,LGR4_LRP6
1724,1724,Receptor,LGR6
1725,1725,Receptor,GFRA3_RET
1726,1726,Receptor,IL31RA_OSMR
1727,1727,Receptor,IGFLR1
1728,1728,Receptor,GPR19
1729,1729,Receptor,LAMP1
1730,1730,Receptor,ADGRG3
1731,1731,Receptor,LTK
1732,1732,Receptor,GPR35
1733,1733,Receptor,RNF43
1734,1734,Receptor,TGFBR1
1735,1735,Receptor,TGFBR2
1736,1736,Receptor,IFNLR1_IL10RB
1737,1737,Receptor,IFNL3_IFNLR1_IL10RB
1738,1738,Receptor,NPBWR1
1739,1739,Receptor,NPBWR2
1740,1740,Receptor,GPR101
1741,1741,Receptor,IL1RAP_IL1RL2
1742,1742,Receptor,IL1R1
